Income,Car_Ownership,Current_House_Years,Generation,Prof_business management,Prof_design,Prof_engineering,Prof_finance,Prof_government public service,Prof_healthcare,Prof_miscellaneous,Prof_science research,Prof_technology,State_north_zone,State_south_zone,State_west_zone,City_rural,City_suburban,City_urban,Experience_Age_Ratio,Risk_Flag
1327547,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06896551724137931,1
3162804,1,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.13333333333333333,0
918153,0,12,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3142857142857143,0
6391930,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.47619047619047616,0
3486313,1,14,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.045454545454545456,0
1399989,0,13,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3584905660377358,0
6378309,0,13,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.21875,1
6671619,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.8636363636363636,0
4829256,1,14,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.13924050632911392,1
65469,1,11,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.8,0
7543934,0,14,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.078125,0
7210604,0,12,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.08695652173913043,0
7724206,1,12,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.015384615384615385,0
9190812,0,11,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.2631578947368421,1
247765,0,11,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.04838709677419355,0
9708610,0,13,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.18309859154929578,0
5054833,1,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.3584905660377358,1
7044717,1,14,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.09090909090909091,0
8442167,0,11,3,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.3225806451612903,0
1621554,0,11,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.1232876712328767,0
870857,1,10,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.32075471698113206,1
9753911,0,14,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1836734693877551,0
2703747,0,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.52,0
1380176,1,13,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.23529411764705882,0
8830604,1,12,4,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2631578947368421,1
7953684,0,14,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.09230769230769231,0
5699114,1,11,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6153846153846154,1
986995,1,14,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2127659574468085,1
6351381,0,11,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.20634920634920634,1
9976495,0,14,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4090909090909091,0
2448881,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.18518518518518517,0
1375658,1,13,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.37037037037037035,0
1802064,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
7738437,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5142857142857142,0
6270564,1,11,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.08888888888888889,0
488505,1,14,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.4722222222222222,0
1654971,1,11,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.41025641025641024,1
4625530,0,11,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.028169014084507043,0
4405491,0,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.06,0
6749157,0,11,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.36363636363636365,0
4061258,1,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.11842105263157894,0
6920412,1,12,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.32786885245901637,0
3791067,1,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.25806451612903225,1
7856998,1,12,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.15151515151515152,0
5987378,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.68,0
4901588,1,13,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.5142857142857142,0
4689777,1,10,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.13846153846153847,0
2600820,0,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.02702702702702703,0
2179364,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.33962264150943394,0
6663216,0,11,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.3157894736842105,0
186236,0,10,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4666666666666667,0
8717806,0,13,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.1232876712328767,0
3797455,0,11,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.1864406779661017,0
7188247,0,14,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.15384615384615385,1
5099200,0,12,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.26666666666666666,0
8626912,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9523809523809523,0
9574481,0,14,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.05405405405405406,1
1808184,1,11,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.225,1
1500688,1,10,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4166666666666667,0
6425143,0,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14492753623188406,0
2170058,0,14,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.17567567567567569,0
83231,0,13,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.47058823529411764,0
5104606,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4642857142857143,0
6083558,0,11,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.38235294117647056,0
3724227,0,10,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.14285714285714285,0
243617,0,11,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.09210526315789473,1
5962385,1,13,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.2978723404255319,0
9436365,0,10,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.16326530612244897,0
9555047,1,13,5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.25316455696202533,0
5950878,1,13,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.20253164556962025,0
1542788,0,10,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.17391304347826086,0
4647238,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.27586206896551724,1
9554399,0,10,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.07142857142857142,1
5838984,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.17857142857142858,0
8197338,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.16666666666666666,1
8742430,1,11,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2328767123287671,0
8025893,0,10,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.17333333333333334,0
9268136,1,14,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.35555555555555557,0
6940551,1,13,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.09433962264150944,0
3394948,0,10,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.36363636363636365,1
1641673,1,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6666666666666666,0
5392629,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.7916666666666666,1
1469759,0,10,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.3333333333333333,0
9580290,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5185185185185185,1
4140321,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4594594594594595,0
3440434,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.11538461538461539,0
9506805,0,12,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.22077922077922077,0
1292416,0,13,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.17105263157894737,0
6521860,1,10,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14705882352941177,1
6931725,0,11,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0
4513052,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32,0
1705985,0,14,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.20454545454545456,0
8899799,0,12,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.06896551724137931,0
6280099,0,13,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.22727272727272727,0
8740022,0,11,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.53125,0
5485113,0,11,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.35714285714285715,0
8406203,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25806451612903225,0
739154,0,10,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.3333333333333333,0
2800581,0,13,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.3829787234042553,0
571682,0,13,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.22580645161290322,0
8344779,0,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.8333333333333334,0
799686,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0
6569041,1,13,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.03896103896103896,0
9029637,1,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.21621621621621623,0
4812870,0,14,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.25333333333333335,0
4333360,0,10,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.36538461538461536,0
1424015,1,13,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.34615384615384615,1
790690,0,14,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.2835820895522388,0
6175820,0,12,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.3409090909090909,0
9355944,0,11,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.09523809523809523,0
153630,0,10,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.014285714285714285,0
8970058,0,10,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.13846153846153847,0
71419,0,11,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.18518518518518517,0
3681103,1,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.3018867924528302,1
5057892,0,11,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.53125,0
7487610,0,10,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.175,1
7377807,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,1
7873408,0,13,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.10638297872340426,0
6872048,0,13,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.27906976744186046,1
3686074,1,10,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.29850746268656714,0
4916176,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.48484848484848486,0
5667615,0,12,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.2222222222222222,1
8660305,0,10,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.16666666666666666,1
3324638,0,13,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.2127659574468085,0
4124117,1,14,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.11864406779661017,0
4890206,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.275,0
4982393,1,11,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.2926829268292683,1
2775459,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.3333333333333333,1
5591705,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.125,0
6250205,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5862068965517241,0
4872424,0,12,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.2463768115942029,1
223517,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.4074074074074074,0
3109903,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3870967741935484,0
9954664,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0625,0
7512130,0,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.17543859649122806,1
8474806,0,12,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0967741935483871,0
8120843,0,12,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.11428571428571428,0
5438580,1,10,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.1111111111111111,0
2985812,1,12,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12857142857142856,1
2510400,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.12962962962962962,0
5009423,1,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.1724137931034483,0
7830144,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3333333333333333,0
6384528,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.41379310344827586,0
1257106,0,13,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.22727272727272727,0
993386,1,10,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.2777777777777778,0
7176749,0,10,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1891891891891892,1
9168796,1,12,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.26666666666666666,0
1441219,1,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2631578947368421,0
115305,0,12,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.1891891891891892,0
641813,1,13,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0
2650768,0,13,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.30357142857142855,1
1243347,0,14,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.08620689655172414,0
5910867,1,11,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.26153846153846155,1
5324216,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.058823529411764705,1
8789255,0,12,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.11764705882352941,0
6564761,0,13,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2459016393442623,1
7210139,0,11,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0
361814,0,12,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.16176470588235295,0
9443391,0,11,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.16981132075471697,0
3036948,1,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.16666666666666666,0
9361577,0,10,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.2222222222222222,0
5435876,0,13,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.043478260869565216,0
7557159,1,12,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0
6209437,0,10,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4186046511627907,0
7911756,1,12,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.02857142857142857,1
8028411,1,11,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.22535211267605634,0
7356275,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7407407407407407,0
4811485,0,10,4,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.038461538461538464,1
8608046,0,13,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.4444444444444444,0
299580,0,10,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.25316455696202533,0
6007626,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.20689655172413793,1
3375832,0,14,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3111111111111111,0
5431323,0,13,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.014285714285714285,1
8501650,0,12,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0
61083,0,13,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.28,0
2239663,0,12,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.34545454545454546,0
8032233,0,11,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.3064516129032258,0
2790404,0,12,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.19047619047619047,1
9507947,0,10,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2692307692307692,1
1054579,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.5833333333333334,0
7569016,0,12,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.3269230769230769,0
933803,0,11,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.10714285714285714,0
7531920,1,10,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.26865671641791045,0
6001194,1,11,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.3673469387755102,0
1562237,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.48,0
6143511,0,10,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.3333333333333333,0
8504253,1,11,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.03389830508474576,0
2407789,1,13,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.38461538461538464,1
7995065,0,11,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.3125,0
7137679,0,12,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.05970149253731343,0
8729135,1,10,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.22857142857142856,1
5400246,0,14,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.2,0
3644394,1,12,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0.15714285714285714,1
9937836,0,12,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.2727272727272727,0
2617461,0,11,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0847457627118644,0
9438744,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0
5752957,0,10,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.41304347826086957,1
1954107,0,10,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.05128205128205128,0
3007041,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.32608695652173914,0
9642463,0,14,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.25806451612903225,0
2700177,1,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.4,0
1244395,0,13,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.029850746268656716,0
4488360,1,13,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.10810810810810811,0
7984060,0,12,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.1643835616438356,1
3049021,1,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3684210526315789,0
896884,0,10,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.16,0
4479869,0,13,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.11764705882352941,0
6548567,0,11,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0
313809,1,10,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.15384615384615385,1
3979346,1,12,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.10294117647058823,0
4581937,1,14,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.273972602739726,0
6362582,1,14,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.1891891891891892,0
2471825,1,11,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23880597014925373,0
5585809,0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2608695652173913,0
3471157,0,11,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.4,0
3609523,0,14,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.2923076923076923,1
8257404,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.19230769230769232,0
9617069,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.047619047619047616,0
4780825,0,13,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.5714285714285714,0
7508717,0,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.4358974358974359,1
7455674,0,12,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2,0
8903319,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.36,0
2963168,0,14,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.23728813559322035,0
8508627,0,10,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.17391304347826086,0
1147685,1,14,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.34210526315789475,0
2628094,1,10,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2807017543859649,0
6029099,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.23529411764705882,0
5972823,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13043478260869565,0
1357564,0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3888888888888889,0
940945,0,13,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.11940298507462686,0
9407150,0,14,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.5454545454545454,0
6487540,0,11,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.43478260869565216,0
5842023,0,13,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.04081632653061224,0
8707177,0,13,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.30158730158730157,0
7697832,0,13,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1643835616438356,0
8843998,1,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1951219512195122,0
7199546,1,10,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0
450269,0,11,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.625,0
2266021,1,11,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.2222222222222222,0
6336995,0,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.09259259259259259,0
6592502,0,13,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.10416666666666667,0
7049295,1,10,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.18867924528301888,1
6849426,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.038461538461538464,0
5989346,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3103448275862069,0
9250579,0,13,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.10714285714285714,1
6628999,1,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5833333333333334,0
1843562,0,14,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.2711864406779661,0
2992949,1,13,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.012658227848101266,1
8025258,0,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2,1
8745201,0,14,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.013513513513513514,0
1938467,1,12,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.07142857142857142,0
6234185,0,13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.15625,0
600128,1,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.9523809523809523,0
7545052,0,11,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.015384615384615385,0
4791633,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.5555555555555556,0
7559789,0,12,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.02631578947368421,0
5049822,0,11,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1
7504083,0,12,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.2962962962962963,0
2111303,0,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,1
4591988,0,11,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.17647058823529413,0
758994,0,12,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.27419354838709675,0
2643860,0,13,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.041666666666666664,1
3543152,0,12,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.26153846153846155,0
5728245,0,11,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.32,0
36317,1,11,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.07042253521126761,1
1498803,1,14,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.125,1
5092320,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0
964774,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.34615384615384615,0
1166712,0,12,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.1780821917808219,0
7013527,0,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.2641509433962264,0
1836039,0,10,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.4166666666666667,0
1666162,0,14,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.4,0
4265706,0,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.3488372093023256,1
1166429,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.43243243243243246,0
1852691,0,10,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.24489795918367346,0
3016863,1,11,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.21621621621621623,0
